ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL7113573W,Fantasy,suite of five pieces for pianoforte.,John Callis Brydson,H. Freeman,           1973         ,English,/images/icons/avatar_book.png,12,,,
OL104430W,Fluent in fantasy,a guide to reading interests,Diana Tixier Herald,Libraries Unlimited,           1999         ,English,//covers.openlibrary.org/b/id/796527-M.jpg,260,,1563086557,
OL262360W,The Surprising Adventures of the Magical Monarch of Mo and His People  .  By L. Frank Baum,Children's fantasy book,L. Frank Baum,CreateSpace Independent Publishing Platform,           1903         ,,//covers.openlibrary.org/b/id/9212946-M.jpg,62,,1717310311,
OL14912616W,Skies of Pern,A Captivating and Unmissable Epic Fantasy from One of the Most Influential Fantasy and SF Novelists of Her Generation,Anne McCaffrey,Transworld Publishers Limited,           2001         ,English,/images/icons/avatar_book.png,,4.0 (4 ratings),,9781448152049
OL5963351W,Dragons of fantasy,,Anne C. Petty,Cold Spring Press,           2004         ,English,//covers.openlibrary.org/b/id/12182372-M.jpg,311,,1593600100,
OL172993W,Assassin of Gor,,John Norman,Open Road Media Sci-Fi & Fantasy,           1970         ,,//covers.openlibrary.org/b/id/11667839-M.jpg,396,,1497636493,
OL4451884W,Lingerie Fantasies,,Mitchel Gray,St. Martin's Press,           1990         ,English,/images/icons/avatar_book.png,,,,9780312082543
OL24591595W,Fantasy Island,Fantasy Cross Stitch Pattern,Cross Stitch Collectibles,Independently Published,           2019         ,,//covers.openlibrary.org/b/id/11251528-M.jpg,72,,1093735643,
OL39971087W,Fantasy Life,Poems,Mario Milosevic,Smashwords,           2010         ,English,/images/icons/avatar_book.png,,,,9781458144300
OL14876137W,Fantasy Classics,Graphic Classics Volume 15 (Graphic Classics (Graphic Novels)),Tom Pomplun,Eureka Productions,           2008         ,English,//covers.openlibrary.org/b/id/2730072-M.jpg,144,3.0 (1 rating),0978791932,
OL17485033W,The Urban Fantasy Anthology,,Peter S. Beagle,Tachyon Publications,           2011         ,,//covers.openlibrary.org/b/id/13348401-M.jpg,,,,9781616960186
OL26134186W,Wonderful Ladybugs and Flowers Book 1,Grayscale coloring books for adults Relaxation,Grayscale Fantasy Publishing,CreateSpace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/12087315-M.jpg,58,,1536953709,
OL83885W,Mockingbird (Bantam Science Fiction & Fantasy),,Walter S. Tevis,Bantam Books,           1979         ,English,/images/icons/avatar_book.png,288,4.2 (5 ratings),0553141449,
OL17746197W,Unbelievable,,Lori Foster,Harlequin,           2010         ,English,//covers.openlibrary.org/b/id/8026982-M.jpg,410,5.0 (1 rating),0373774915,
OL467158W,"Deathworld by Harry Harrison, Science Fiction, Fantasy",,Harry Harrison,CreateSpace Independent Publishing Platform,           1960         ,,//covers.openlibrary.org/b/id/11367021-M.jpg,92,3.5 (11 ratings),1546979875,
OL47750W,The Well at the World's End (Wildside Fantasy),,William Morris,Wildside Press,           1896         ,English,//covers.openlibrary.org/b/id/854254-M.jpg,252,3.7 (3 ratings),1587150891,
OL1157854W,Fantasie,string quartett [sic],Alec Rowley,J.B. Cramer,           1924         ,English,/images/icons/avatar_book.png,19,,,
OL27010496W,Blood Mercy,A Fantasy Romance,Vela Roth,Five Thorns Press,           2022         ,English,//covers.openlibrary.org/b/id/14594924-M.jpg,,,,9781957040028
OL16704311W,Brendel's fantasy,,Günther Freitag,Owl Canyon Press,           2011         ,English,//covers.openlibrary.org/b/id/7925218-M.jpg,158,,0983476489,
OL1156218W,Royal Book of Oz Illustrated,"RuthPlumlyThompson[Fiction,Fantasy,novel,adventure,story]",Ruth Plumly Thompson,Independently Published,           1921         ,English,/images/icons/avatar_book.png,,,,9798526081863
OL25864160W,Fractured Fantasies,Valentine's Venom,Torie James,Thirteen Below Press,           2016         ,English,/images/icons/avatar_book.png,,,,9780996701556
OL362427W,Romeo and Juliet - Fantasy Illustrated Edition,,William Shakespeare,Createspace Independent Publishing Platform,           1597         ,,//covers.openlibrary.org/b/id/11949606-M.jpg,148,3.6 (173 ratings),1537628402,
OL25920089W,Fantasies,The Emily Gamble Series,Amirah J. Cook,"Cherry Blossoms Publishing, LLC.",           2021         ,English,/images/icons/avatar_book.png,,,,9781954905054
OL1985177W,Modern fantasy,five studies,C. N. Manlove,Cambridge University Press,           1975         ,English,//covers.openlibrary.org/b/id/4472309-M.jpg,308,,0521207460,
OL8906142W,Dawnforge,Crucible of Legends - Essential Collection,Fantasy Flight Games,Fantasy Flight Games,           2005         ,,//covers.openlibrary.org/b/id/2950132-M.jpg,448,,1589942728,
OL17445047W,Dark Heresy Rpg The Haarlocks Legacy 2 Damned Cities,,Fantasy Flight Games,Fantasy Flight Games,           2009         ,,//covers.openlibrary.org/b/id/7592354-M.jpg,,,,9781589945517
OL2096593W,Julie Hasler's fantasy cross stitch,"Zodiac signs, mythical beasts, and mystical characters.",Julie S. Hasler,David & Charles,           1997         ,English,//covers.openlibrary.org/b/id/454482-M.jpg,128,5.0 (1 rating),0715305719,
OL461990W,The admirable Crichton,a fantasy in four acts.,J. M. Barrie,French,           1900         ,English,//covers.openlibrary.org/b/id/13262577-M.jpg,140,3.5 (2 ratings),0573010021,
OL40224465W,Dragon Graph Journal,"Quad Ruled 4x4, Math, Science, Games, Children. Vintage Fantasy Art Cover, Large Blank Graphic Paper Notebook, 8. 5 X 11, 150 Pages, Dragon Knight Softcover Book.",Abundant Creations,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,152,,,9781725104044
OL24674963W,Private fantasies,,Janelle Denison,Mills & Boon,           1999         ,English,//covers.openlibrary.org/b/id/11376219-M.jpg,217,,0263815676,
OL8906138W,Cave Troll,,Fantasy Flight Games,Fantasy Flight Games,           2007         ,English,//covers.openlibrary.org/b/id/4855313-M.jpg,,,1589943260,
OL17760480W,Forbidden Fantasy,,Tiffany White,Harlequin,           1991         ,English,//covers.openlibrary.org/b/id/8042273-M.jpg,218,4.0 (3 ratings),0373834519,
OL31034205W,Fiabe Della Buonanotte per Bambini,La Raccolta Di Racconti Della Buonanotte per Bambini per Addormentarsi Rapidamente in una Dolce Notte Di Sogni. Include Illustrazioni,Fantasy Drops,Independently Published,           2020         ,Italian,/images/icons/avatar_book.png,,,,9798478089092
OL450063W,"Frankenstein: or, The Modern Prometheus (Essential Gothic, SF & Dark Fantasy)",,Mary Shelley,Flame Tree 451,           1818         ,,//covers.openlibrary.org/b/id/8510807-M.jpg,224,3.9 (190 ratings),0857754645,
OL16514W,The Forge of God,,Greg Bear,Open Road Media Sci-Fi & Fantasy,           1987         ,,//covers.openlibrary.org/b/id/11427658-M.jpg,480,3.7 (11 ratings),1480444642,
OL4088358W,City (Collier Nucleus Fantasy & Science Fiction),,Clifford D. Simak,Collier Books,           1952         ,English,/images/icons/avatar_book.png,,4.5 (4 ratings),0020253915,
OL2630212W,Club Fantasy,,Joan Elizabeth Lloyd,Kensington Books,           2004         ,English,//covers.openlibrary.org/b/id/505585-M.jpg,281,,0758206798,
OL27482W,Hobbit,An Illustrated Edition of the Fantasy Classic,J.R.R. Tolkien,Tandem Library,           1937         ,English,//covers.openlibrary.org/b/id/5082430-M.jpg,,4.3 (443 ratings),0613536843,
OL7924208W,"Lord of Chaos (The Wheel of Time, Book 6)",,Robert Jordan,Tor Fantasy,           1994         ,English,//covers.openlibrary.org/b/id/603241-M.jpg,1024,4.0 (58 ratings),0812513754,
OL3987125W,Hotel Fantasie,Roman,Martin Kubaczek,Folio,           1999         ,German,/images/icons/avatar_book.png,131,,3852561078,
OL2264669W,Fantasy,,Rosemary Jackson,Routledge,           1981         ,English,/images/icons/avatar_book.png,,,,9781299977693
OL16811056W,Hour of Magic (Geronimo Stilton and the Kingdom of Fantasy #8),,Elisabetta Dami,"Scholastic, Incorporated",           2013         ,English,//covers.openlibrary.org/b/id/14421803-M.jpg,,4.7 (7 ratings),,9780545826181
OL5682578W,Intimate Fantasy (Harlequin Temptation No. 840)(Fantasies Inc.),,Julie Kenner,Harlequin,           2001         ,English,//covers.openlibrary.org/b/id/2409418-M.jpg,224,5.0 (1 rating),0373259409,
OL82528W,Herr der Nacht,Fantasy-Roman,Tanith Lee,Wilhelm Heyne Verlag,           1978         ,German,//covers.openlibrary.org/b/id/14644651-M.jpg,234,5.0 (3 ratings),3453307046,
OL6704317W,Imaginary worlds,the art of fantasy.,Lin Carter,Ballantine Books,           1973         ,English,/images/icons/avatar_book.png,278,5.0 (1 rating),,
OL4088396W,Way Station,,Clifford D. Simak,Open Road Media Sci-Fi & Fantasy,           1963         ,,//covers.openlibrary.org/b/id/10521532-M.jpg,236,4.0 (13 ratings),1504013212,
OL275606W,Fantasy Art Now,The Very Best in Contemporary Fantasy Art & Illustration,Martin Mckenna,Collins Design,           2007         ,English,/images/icons/avatar_book.png,192,,0061370975,
OL40517386W,Fantasy Waterfall,Fantasy Cross Stitch Pattern,Cross Stitch Collectibles,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,90,,,9781984995506
OL7111316W,The black flame,,Stanley G. Weinbaum,Fantasy Press,           1948         ,English,//covers.openlibrary.org/b/id/12917523-M.jpg,240,,,
OL17349394W,The Bands of Mourning,,Brandon Sanderson,Tor Fantasy,           2016         ,English,//covers.openlibrary.org/b/id/14658370-M.jpg,536,4.5 (11 ratings),,9780765378583
OL25510576W,1st Birthday Guest Book,Whimsical Pink Purple Clouds Sky Fantasy Themed - First Party Baby Anniversary Event Celebration Keepsake Book - Family Friend Sign in Write Name Advice Wish Message Comment Prediction - W/ Gift Recorder Tracker Log and Picture Spac,The Guest Book Gurus,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781089685692
OL14873636W,Fantasy in Death,,Nora Roberts,G. P. Putnam's Sons,           2010         ,English,//covers.openlibrary.org/b/id/11563812-M.jpg,,4.2 (5 ratings),,9780399156243
OL7984876W,"Harding's Luck (1909), by E. Nesbit and Illustrated by H. R. Millar(1869 ? 1942 : ( the Second (and Last) Story in the Time-Travel/Fantasy House of Arden Series for Children. )Harold Robert Millar (1869 - 1942) Was a Prominent and Prolific Scottish Graphic Artist and Illustrator of the Late Nineteenth and Early Twentieth Centuries",,Edith Nesbit,CreateSpace Independent Publishing Platform,           1909         ,English,/images/icons/avatar_book.png,124,,,9781537105314
OL25456506W,Notizbuch,"Retro 70Er Geburtstag Fantasy Raumschiff Geschenke 120 Seiten, 6X9 , Liniert",Lennard Lennox,Independently Published,           2020         ,German,/images/icons/avatar_book.png,120,,,9798685113788
OL21945605W,Diabetes Tagebuch,"Floppy Usb Stick Retro Lustige Fantasy Geschenke Typ 1 and Typ 2, 120 Seiten, 59 Wochen, 6X9 , Blutzuckertagebuch, Hypertonietagebuch",Jason Piekser,Independently Published,           2020         ,German,/images/icons/avatar_book.png,,,,9798629243212
OL7013293W,"Book of Signs (Diadem: A Fantasy Mystery, No. 2)",,John Peel,Apple (Scholastic),           1997         ,English,//covers.openlibrary.org/b/id/382709-M.jpg,192,,0590059483,
OL73347W,THE RENEGADES OF PERN,,Anne McCaffrey,Del Rey Books (Science Fiction and Fantasy),           1989         ,,/images/icons/avatar_book.png,,3.7 (6 ratings),,
OL29267140W,The best from Fantasy and science fiction,,Anthony Boucher,Doubleday,           1952         ,English,/images/icons/avatar_book.png,256,,,
OL40184782W,Journal,Rockstar Fantasy ~ Blank Note Book Diary ~ 6 X 9 Size ~ 150 Gray Lined Pages ~ COLLEGE Ruled!,Sexy Journals,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,154,,,9781974000159
OL453680W,Das Licht der Fantasie,Ein Roman von der bizarren Scheibenwelt,Terry Pratchett,Piper Verlag GmbH,           1986         ,,//covers.openlibrary.org/b/id/8919396-M.jpg,,4.1 (82 ratings),,
OL26858462W,Quaderno per Ricette Da Scrivere,Personalizzato per Annotare e Custodire I Tuoi Piatti Preferiti in Formato A4,Fantasy Ricette,Independently Published,           2021         ,Italian,/images/icons/avatar_book.png,,,,9798747693647
OL9678085W,"Fantasy, fact and fun, but mostly fantasy",,Sam MacEachan,Strathearn Enterprises,           1995         ,English,/images/icons/avatar_book.png,71,,0950908916,
OL5708511W,Fantasy Origami,,Duy Nguyen,Sterling,           2001         ,English,//covers.openlibrary.org/b/id/751514-M.jpg,96,,1402701179,
OL4810000W,Fantasies,,Beverly Sassoon,Pocket,           1990         ,English,//covers.openlibrary.org/b/id/4649854-M.jpg,,,0671669958,
OL4011723W,Fantasy Art (Collins Learn to Draw S.),,Mike Jefferies,Collins,           1996         ,,//covers.openlibrary.org/b/id/2389-M.jpg,64,,0004129954,
OL41439318W,Wonderful Garden Volume 3,Flower Grayscale Coloring Books for Adults Relaxation,Grayscale Fantasy Grayscale Fantasy Publ...,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,56,,,9781536859140
OL5734765W,"Midnight Tides (The Malazan Book of the Fallen, Book 5)",,Steven Erikson,Tor Fantasy,           1998         ,English,//covers.openlibrary.org/b/id/1443246-M.jpg,960,4.3 (17 ratings),0765348829,
OL7924207W,Winter's heart,,Robert Jordan,Tor Fantasy,           2000         ,English,//covers.openlibrary.org/b/id/6998568-M.jpg,668,3.9 (25 ratings),0312864256,
